longitude,latitude,price,property_type,property_subtype,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,furnished,province,land_surface,balcony,swimming_pool,availability_clean
4.3876671,50.8469517,395000,Appartment,Duplex,1900.0,Excellent,120.0,2.0,2.0,False,True,Brussels,573.0,False,False,On contract
4.3766927,50.8235717,465000,Appartment,Flat,1959.0,Fully renovated,83.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3415279,50.8103165,190000,Appartment,Flat,1975.0,To be renovated,50.0,1.0,1.0,False,False,Brussels,573.0,False,False,Immediately
4.3333333,50.8,155000,Appartment,FlatStudio,1978.0,Excellent,54.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.4005491,50.8501828,329000,Appartment,Flat,1959.0,Normal,115.0,2.0,1.0,True,False,Brussels,573.0,True,False,Unknown
4.3242407,50.8455239,319000,Appartment,Duplex,1944.0,To renovate,144.0,3.0,1.0,False,False,Brussels,573.0,True,False,Unknown
4.4528542,50.832327,925000,House,House,1936.0,To be renovated,200.0,5.0,2.0,False,False,Brussels,440.0,False,False,Unknown
4.3733382,50.8516118,295000,Appartment,Flat,1902.0,Normal,70.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3742387,50.8512144,150000,Appartment,FlatStudio,1965.0,To renovate,34.0,0.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3193694,50.8569755,550000,House,MixedBuilding,1960.0,Excellent,240.0,2.0,2.0,False,False,Brussels,573.0,False,False,Unknown
4.38865,50.81896,1080000,Appartment,Flat,1975.0,Excellent,253.0,3.0,1.0,True,False,Brussels,573.0,True,False,Negotiable
4.3515499,50.8427501,339000,Appartment,Flat,1997.0,Excellent,80.0,1.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3672239,50.8227567,185000,Appartment,FlatStudio,1975.0,Normal,38.0,3.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.30253,50.87113,225000,Appartment,Flat,1950.0,Normal,85.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.399615,50.874464,235000,Appartment,Flat,1975.0,To renovate,90.0,3.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3766927,50.8235717,310000,Appartment,GroundFloor,1975.0,Normal,60.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.4140542,50.8135769,300000,Appartment,Flat,1962.0,Normal,70.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3166667,50.8,350000,House,House,1884.0,To be renovated,170.0,7.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3333333,50.8,1290000,House,Villa,1927.0,Excellent,330.0,6.0,3.0,False,False,Brussels,450.0,False,False,On contract
4.3333333,50.8,1100000,House,Villa,1905.0,To be renovated,204.0,4.0,2.0,False,False,Brussels,1594.0,False,False,On contract
4.3789342,50.8411553,435000,Appartment,Flat,2014.0,Normal,88.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3166667,50.8,175000,Appartment,Flat,1938.0,To be renovated,52.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.4329851,50.8381484,975000,House,House,1954.0,Excellent,240.0,5.0,2.0,False,False,Brussels,585.0,False,False,On contract
4.3333333,50.8,1690000,House,Villa,1910.0,To be renovated,230.0,5.0,1.0,False,False,Brussels,1200.0,False,False,On contract
4.3515499,50.8427501,355000,Appartment,Flat,1975.0,Unknown,55.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3407539,50.7748717,1995000,House,House,1875.0,Normal,415.0,5.0,2.0,False,False,Brussels,77000.0,False,True,On contract
4.381355,50.8242662,235000,Appartment,Flat,1953.0,To be renovated,62.0,1.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3102106,50.8420959,280000,Appartment,Flat,2009.0,Unknown,96.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.4033689,50.830747,210000,Appartment,FlatStudio,1975.0,Normal,46.0,0.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.435191,50.8477202,375000,Appartment,Flat,1965.0,Normal,123.0,3.0,2.0,True,False,Brussels,573.0,True,False,On contract
4.3246279,50.8142177,420000,Appartment,Penthouse,2019.0,Unknown,92.0,2.0,2.0,False,False,Brussels,573.0,False,False,Unknown
4.373188,50.8941796,215000,Appartment,Flat,1974.0,Normal,61.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.418088,50.895148,325000,Appartment,GroundFloor,2026.0,New,74.0,1.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3515499,50.8427501,239000,Appartment,Flat,1930.0,Excellent,71.0,1.0,1.0,False,False,Brussels,573.0,False,False,Immediately
4.2841726,50.8257354,200000,Appartment,Flat,1963.0,Unknown,76.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3544508,50.8203664,1300000,House,House,1929.0,Excellent,250.0,4.0,3.0,True,False,Brussels,139.0,False,False,On contract
4.344549,50.8516921,345000,Appartment,Flat,1975.0,Normal,96.0,1.0,1.0,False,False,Brussels,573.0,False,False,Negotiable
4.3719368,50.8203122,450000,Appartment,Flat,1975.0,Normal,120.0,2.0,2.0,True,False,Brussels,573.0,False,False,On contract
4.308187,50.8365808,179000,Appartment,Flat,1975.0,Fully renovated,60.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.43382,50.83227,1395000,House,Villa,1899.0,New,180.0,3.0,1.0,False,False,Brussels,573.0,False,False,Immediately
4.3213266,50.8690254,750000,House,MixedBuilding,1933.0,To renovate,282.0,5.0,3.0,False,False,Brussels,150.0,False,False,On contract
4.3333333,50.8,595000,Appartment,Flat,1975.0,Unknown,144.0,2.0,2.0,False,False,Brussels,573.0,False,False,Unknown
4.3926085,50.8037413,495000,Appartment,Flat,1974.0,Normal,113.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3841357,50.8776808,215000,Appartment,Flat,1975.0,Normal,75.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.4387447,50.818351,1995000,House,House,1962.0,Normal,452.0,5.0,3.0,False,False,Brussels,1250.0,False,False,On contract
4.3766927,50.8235717,1300000,Appartment,Penthouse,1929.0,Excellent,278.0,4.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.399615,50.874464,495000,House,House,1975.0,Normal,190.0,3.0,1.0,False,False,Brussels,573.0,False,False,Immediately
4.3889399,50.8078925,245000,Appartment,FlatStudio,1957.0,Normal,68.0,0.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3193694,50.8569755,179000,Appartment,Flat,1975.0,Fully renovated,60.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3402184,50.8301436,425000,Appartment,Flat,1953.0,To be renovated,105.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3333333,50.8,1230000,House,Villa,1952.0,Excellent,203.0,4.0,2.0,False,False,Brussels,330.0,False,False,On contract
4.36818329,50.86398705,395000,Appartment,GroundFloor,1881.0,Normal,157.0,3.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3166667,50.8,549000,Appartment,Loft,2006.0,Excellent,180.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3469919,50.8498196,333000,Appartment,Flat,1965.0,Normal,83.0,1.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3547929,50.7943377,349000,Appartment,Flat,1976.0,To be renovated,95.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3381538,50.8598988,595000,Appartment,Loft,1950.0,Excellent,257.0,2.0,1.0,False,True,Brussels,573.0,False,False,On contract
4.3227894,50.8808582,420000,House,House,1960.0,To be renovated,250.0,4.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3333333,50.8,565000,House,House,1940.0,Normal,155.0,3.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.308187,50.8365808,350000,Appartment,Penthouse,2004.0,Excellent,100.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3606731,50.8622566,119000,Appartment,FlatStudio,1977.0,To renovate,36.0,0.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.4089812,50.8484495,520000,Appartment,Flat,1975.0,Excellent,126.0,2.0,2.0,False,False,Brussels,573.0,False,False,Unknown
4.423892,50.842365,795000,House,House,1938.0,Excellent,296.0,5.0,2.0,False,False,Brussels,160.0,False,False,Unknown
4.347254,50.8472572,189000,Appartment,Flat,1975.0,Normal,40.0,1.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.425082,50.817175,650000,House,House,1953.0,Normal,134.0,3.0,1.0,False,False,Brussels,215.0,False,False,On contract
4.3369177,50.824964,179000,Appartment,Flat,1934.0,To be renovated,61.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3766927,50.8235717,1490000,Appartment,Flat,1975.0,Excellent,360.0,3.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.3760027,50.8758759,390000,Appartment,GroundFloor,1975.0,New,70.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3423727,50.8649729,329000,Appartment,Flat,2015.0,Normal,84.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3333333,50.8,2350000,House,Villa,1960.0,To be renovated,500.0,7.0,3.0,False,False,Brussels,3232.0,False,False,Unknown
4.3684722,50.8637004,560000,House,House,1850.0,Normal,265.0,6.0,2.0,False,False,Brussels,133.0,False,False,On contract
4.3994553,50.8278949,485000,Appartment,Flat,1975.0,Normal,110.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3193694,50.8569755,350000,Appartment,Penthouse,2004.0,Excellent,100.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3515499,50.8427501,890000,Appartment,Flat,1961.0,Excellent,240.0,4.0,2.0,True,False,Brussels,573.0,False,False,On contract
4.4019951,50.8134322,350000,Appartment,Flat,1980.0,Excellent,81.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.35863115,50.79035065,139000,Appartment,Flat,1992.0,To be renovated,47.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.399615,50.874464,300000,Appartment,Duplex,1975.0,Excellent,99.0,2.0,1.0,False,False,Brussels,573.0,False,False,Immediately
4.423892,50.842365,865000,House,House,1984.0,To renovate,227.0,5.0,2.0,False,False,Brussels,594.0,False,False,On contract
4.369695,50.82555,875000,Appartment,Flat,1975.0,To be renovated,250.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.356264,50.8145845,650000,Appartment,Flat,2001.0,Normal,124.0,3.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.414715,50.800919,675000,House,House,1975.0,Unknown,150.0,3.0,3.0,False,False,Brussels,280.0,False,False,Unknown
4.3968536,50.8483697,380000,Appartment,Flat,1934.0,Normal,115.0,2.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.4058054,50.8453946,410000,Appartment,Flat,1933.0,Normal,122.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3333333,50.8,340000,Appartment,Flat,1975.0,Unknown,100.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3270521,50.8587362,399000,House,House,1975.0,Normal,140.0,4.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3928394,50.8750981,135000,Appartment,Flat,1931.0,To be renovated,47.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3412755,50.8881986,182000,Appartment,Flat,1964.0,Normal,58.0,1.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.37727,50.86744,330000,House,House,1975.0,To be renovated,233.0,4.0,2.0,False,False,Brussels,573.0,False,False,On contract
4.4295851,50.848324,515000,Appartment,Flat,2016.0,Normal,101.0,2.0,2.0,False,False,Brussels,573.0,False,False,Immediately
4.3227894,50.8808582,300000,Appartment,Flat,1975.0,Normal,107.0,3.0,1.0,True,False,Brussels,573.0,True,False,Immediately
4.414715,50.800919,1150000,House,House,1975.0,Unknown,230.0,4.0,3.0,False,False,Brussels,410.0,False,False,Unknown
4.3026467,50.8238624,360000,House,House,1945.0,To renovate,150.0,2.0,1.0,False,False,Brussels,166.0,False,False,Unknown
4.4172636,50.8611276,360000,Appartment,Flat,1975.0,New,82.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3444454,50.8486012,568000,Appartment,Flat,1975.0,New,108.0,3.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.4172636,50.8611276,305000,Appartment,Flat,1975.0,New,72.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.429498,50.8391829,795000,House,House,1968.0,Normal,215.0,4.0,3.0,False,False,Brussels,203.0,False,False,On contract
4.3444454,50.8486012,443000,Appartment,Flat,1975.0,New,80.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3766927,50.8235717,2700000,Appartment,Flat,1975.0,Excellent,329.0,3.0,1.0,True,False,Brussels,573.0,False,True,Immediately
4.3727832,50.890858,570000,House,House,1975.0,Unknown,263.0,6.0,1.0,False,False,Brussels,209.0,False,False,Unknown
4.3114635,50.8635353,140000,Appartment,FlatStudio,1968.0,To be renovated,63.0,0.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.30253,50.87113,299000,Appartment,Flat,1971.0,To renovate,110.0,3.0,2.0,True,False,Brussels,573.0,False,False,On contract
4.4172636,50.8611276,315000,Appartment,Flat,1975.0,New,72.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.423892,50.842365,190000,Appartment,Flat,1970.0,Unknown,55.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3402648,50.8338502,248000,Appartment,GroundFloor,1999.0,Normal,65.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.4494347,50.8286387,595000,House,House,1960.0,Normal,140.0,4.0,2.0,False,False,Brussels,171.0,False,False,On contract
4.3193694,50.8569755,250000,Appartment,Flat,1980.0,To renovate,90.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3061145,50.850995,275000,Appartment,Flat,1967.0,Normal,100.0,3.0,1.0,True,False,Brussels,573.0,True,False,Unknown
4.4172636,50.8611276,460000,Appartment,Flat,1975.0,New,123.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.4172636,50.8611276,390000,Appartment,Flat,1975.0,New,101.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3444454,50.8486012,326500,Appartment,Flat,1975.0,New,61.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3515499,50.8427501,190000,Appartment,FlatStudio,1975.0,Excellent,34.0,1.0,1.0,False,False,Brussels,573.0,False,False,Immediately
4.3206026,50.8932097,195000,Appartment,Flat,1973.0,Normal,74.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.4408888,50.8515792,1449000,Appartment,Penthouse,1975.0,New,250.0,3.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.36903,50.78841,1690000,Appartment,Flat,2013.0,Excellent,263.0,3.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.3333333,50.8,315000,Appartment,GroundFloor,1955.0,To be renovated,99.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.37489264,50.8616967,325000,Appartment,Flat,1975.0,Normal,122.0,2.0,2.0,False,False,Brussels,573.0,False,False,Unknown
4.3180548,50.8582739,199000,Appartment,Flat,1937.0,Normal,75.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.34184,50.82556,295000,Appartment,Flat,1975.0,To be renovated,110.0,2.0,2.0,False,False,Brussels,573.0,True,False,Immediately
4.4172636,50.8611276,395000,Appartment,Flat,1975.0,New,101.0,2.0,2.0,False,False,Brussels,573.0,False,False,Unknown
4.4172636,50.8611276,305000,Appartment,Flat,1975.0,New,67.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.4091507,50.8395119,235000,Appartment,Flat,1970.0,Excellent,60.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3754752,50.8483698,1250000,House,MixedBuilding,1975.0,Normal,160.0,5.0,5.0,False,True,Brussels,573.0,False,False,Unknown
4.295748,50.865341,649000,House,House,1988.0,Excellent,280.0,4.0,2.0,False,False,Brussels,297.0,False,False,On contract
4.3756097,50.8513323,349000,House,MixedBuilding,1975.0,To be renovated,205.0,4.0,2.0,False,False,Brussels,125.0,False,False,On contract
4.3333333,50.8,120000,Appartment,FlatStudio,1955.0,To be renovated,30.0,1.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.32481,50.86822,549000,House,House,1920.0,Normal,293.0,7.0,2.0,False,False,Brussels,573.0,False,False,Immediately
4.30787,50.83271,190000,Appartment,Flat,1975.0,To be renovated,82.0,1.0,1.0,False,False,Brussels,573.0,False,False,Negotiable
4.3444755,50.8313423,395000,Appartment,Flat,1911.0,Excellent,100.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.4172636,50.8611276,299000,Appartment,Flat,2025.0,New,78.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.34184,50.82556,255000,Appartment,Flat,1975.0,To be renovated,75.0,1.0,1.0,False,False,Brussels,573.0,True,False,Immediately
4.35384,50.84797,325900,Appartment,Flat,1921.0,New,97.0,1.0,1.0,False,False,Brussels,573.0,False,False,Immediately
4.3968419,50.8588188,260000,Appartment,GroundFloor,1957.0,Normal,99.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.392556,50.8133749,449000,Appartment,Flat,1975.0,Unknown,80.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3562723,50.8555583,298485,Appartment,Flat,2007.0,Normal,101.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3333333,50.8,1690000,Appartment,Flat,2013.0,Excellent,263.0,3.0,3.0,True,False,Brussels,573.0,False,False,Immediately
4.3766927,50.8235717,875000,Appartment,Triplex,1974.0,New,185.0,3.0,3.0,False,False,Brussels,573.0,False,False,Immediately
4.3332023,50.8621347,129000,Appartment,Flat,1923.0,To be renovated,70.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.34811,50.87551,730000,House,House,1939.0,Normal,242.0,4.0,1.0,False,False,Brussels,176.0,False,False,On contract
4.3468398,50.811309,199000,Appartment,GroundFloor,1954.0,Normal,35.0,1.0,1.0,True,False,Brussels,573.0,False,False,Negotiable
4.3766927,50.8235717,850000,House,MixedBuilding,1930.0,Fully renovated,280.0,5.0,2.0,False,False,Brussels,290.0,False,False,On contract
4.3778079,50.8668558,370000,House,MixedBuilding,1975.0,To be renovated,189.0,4.0,2.0,False,False,Brussels,162.0,False,False,On contract
4.4172194,50.8599241,449000,Appartment,Flat,2025.0,New,113.0,3.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.2828964,50.8301403,229000,Appartment,Flat,1972.0,Unknown,100.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.4108634,50.8176921,449000,House,House,1930.0,To be renovated,162.0,4.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.4593191,50.8266546,365000,Appartment,Flat,1956.0,Normal,76.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3515499,50.8427501,585000,Appartment,Flat,1951.0,Excellent,113.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3889255,50.828948,990000,House,House,1912.0,Normal,435.0,6.0,3.0,False,False,Brussels,225.0,False,False,On contract
4.3939913,50.804052,410000,Appartment,Flat,1975.0,Excellent,130.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3683407,50.8042714,460000,Appartment,Penthouse,1975.0,Normal,141.0,2.0,2.0,True,False,Brussels,573.0,False,False,On contract
4.423892,50.842365,620000,House,House,1950.0,To be renovated,220.0,4.0,1.0,False,False,Brussels,141.0,False,False,On contract
4.29432,50.82538,380000,House,House,1975.0,Normal,175.0,3.0,2.0,False,False,Brussels,573.0,False,False,Immediately
4.4173167,50.8599357,449000,Appartment,GroundFloor,2025.0,New,113.0,3.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.3549784,50.898591,319000,Appartment,Flat,1966.0,Normal,90.0,4.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.4164405,50.8499751,575000,Appartment,Penthouse,1968.0,Normal,141.0,2.0,2.0,True,False,Brussels,573.0,True,False,On contract
4.3193694,50.8569755,259000,Appartment,Flat,1975.0,Unknown,96.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.295748,50.865341,259000,Appartment,Flat,1975.0,Unknown,96.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.39835561,50.8484872,325000,Appartment,Flat,1975.0,Normal,93.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3931186,50.8957934,235000,Appartment,Flat,1969.0,Normal,86.0,2.0,1.0,True,False,Brussels,573.0,True,False,Unknown
4.324286,50.8499537,495000,House,House,1915.0,To be renovated,162.0,4.0,1.0,False,False,Brussels,130.0,False,False,Unknown
4.4186966,50.8484525,329000,Appartment,Flat,1953.0,Normal,72.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.399615,50.874464,325000,Appartment,Flat,1975.0,Normal,86.0,2.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.3785684,50.8576783,399000,Appartment,Flat,1956.0,Normal,120.0,3.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.3766927,50.8235717,350000,Appartment,Flat,1975.0,Unknown,70.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3987892,50.8389106,945000,Appartment,Penthouse,1912.0,New,198.0,3.0,1.0,True,False,Brussels,573.0,True,False,Unknown
4.3766927,50.8235717,979000,Appartment,Flat,2014.0,Excellent,176.0,3.0,2.0,True,False,Brussels,573.0,False,False,Future date
4.30136,50.8747904,426755,Appartment,Flat,2026.0,New,116.0,3.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.4364801,50.856596,510000,Appartment,Flat,2005.0,Normal,130.0,2.0,2.0,True,False,Brussels,573.0,False,False,On contract
4.3504292,50.8745135,220000,Appartment,Flat,1961.0,Normal,70.0,1.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.30136,50.8747904,391515,Appartment,Flat,2026.0,New,106.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3108726,50.8396365,215000,Appartment,Flat,1960.0,Normal,83.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3346812,50.7946297,250000,House,House,1640.0,To be renovated,173.0,2.0,1.0,False,False,Brussels,115.0,False,False,Immediately
4.30136,50.8747904,520795,Appartment,Duplex,2026.0,New,161.0,4.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.3239236,50.894096,235000,Appartment,Flat,1975.0,Unknown,90.0,3.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3398431,50.7935695,1050000,House,Villa,1975.0,Excellent,140.0,3.0,2.0,False,False,Brussels,521.0,False,False,On contract
4.3333333,50.8,3300000,House,House,1975.0,Normal,830.0,6.0,4.0,False,False,Brussels,1110.0,False,False,Negotiable
4.3166667,50.8,295000,Appartment,Flat,1964.0,To be renovated,106.0,2.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.30136,50.8747904,400732,Appartment,Flat,2026.0,New,108.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3454694,50.8340535,249000,House,House,1910.0,Normal,93.0,2.0,1.0,True,False,Brussels,185.0,False,False,On contract
4.3868242,50.8134026,570000,Appartment,Flat,1968.0,Unknown,1521.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3333333,50.8,685000,House,House,2026.0,New,160.0,3.0,2.0,False,False,Brussels,362.0,False,False,On contract
4.4473097,50.8335743,860000,House,House,1975.0,Excellent,180.0,4.0,3.0,False,False,Brussels,240.0,False,False,Unknown
4.3333333,50.8,275000,Appartment,Flat,1967.0,To be renovated,85.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3831046,50.8722565,445000,Appartment,Flat,2016.0,Normal,127.0,3.0,2.0,True,False,Brussels,573.0,True,False,Unknown
4.3408563,50.7978025,330000,Appartment,Flat,1975.0,Unknown,80.0,2.0,1.0,True,False,Brussels,573.0,True,False,Unknown
4.3348408,50.8629346,235000,Appartment,Flat,1966.0,To renovate,82.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3246127,50.8781736,375000,House,House,1975.0,Unknown,122.0,4.0,1.0,False,False,Brussels,65.0,False,False,Unknown
4.3292409,50.8718352,239000,Appartment,Flat,1933.0,Normal,88.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.303935,50.8558014,379000,Appartment,Flat,1999.0,Excellent,152.0,3.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.3839131,50.8385732,190000,Appartment,FlatStudio,1975.0,Excellent,27.0,0.0,1.0,False,True,Brussels,573.0,False,False,Unknown
4.3022964,50.8516488,239000,Appartment,Flat,1974.0,Excellent,109.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3333333,50.8,220000,Appartment,Flat,1970.0,Unknown,75.0,1.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.4393452,50.8548352,440000,Appartment,Flat,1994.0,Normal,104.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.34811,50.87551,575000,House,House,1920.0,Normal,265.0,4.0,3.0,False,False,Brussels,245.0,False,False,On contract
4.3333333,50.8,425000,Appartment,GroundFloor,1977.0,Unknown,110.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3333333,50.8,1350000,House,Villa,1962.0,Unknown,310.0,5.0,3.0,False,False,Brussels,786.0,False,False,On contract
4.3884667,50.8342367,1195000,House,MasterHouse,1896.0,Excellent,324.0,5.0,3.0,False,False,Brussels,210.0,False,False,Unknown
4.425082,50.817175,240000,Appartment,Flat,1970.0,To be renovated,81.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.2583333,50.8177391,599000,House,House,2017.0,Excellent,160.0,3.0,1.0,False,False,Brussels,250.0,False,False,Unknown
4.3235784,50.8931289,229000,Appartment,Flat,1975.0,Normal,78.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3467404,50.8070185,320000,Appartment,Flat,1974.0,To be renovated,100.0,3.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.425082,50.817175,1695000,House,House,1910.0,Excellent,490.0,6.0,4.0,False,False,Brussels,917.0,False,False,Immediately
4.3454308,50.8103166,699000,Appartment,Flat,1953.0,Normal,192.0,3.0,2.0,True,False,Brussels,573.0,True,False,On contract
4.3187008,50.8132478,125000,Appartment,FlatStudio,1930.0,Normal,30.0,0.0,1.0,False,False,Brussels,573.0,True,False,On contract
4.3831776,50.8410907,300000,Appartment,Flat,1969.0,Normal,78.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3453516,50.8059599,380000,Appartment,Flat,1975.0,To renovate,120.0,3.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.2947055,50.8299133,1050000,House,Villa,1954.0,Excellent,407.0,5.0,4.0,False,False,Brussels,980.0,False,False,On contract
4.3285855,50.7794209,460000,House,House,1975.0,To renovate,125.0,3.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3665478,50.8577643,289000,House,House,1930.0,Normal,94.0,3.0,1.0,False,False,Brussels,51.0,False,False,On contract
4.3515499,50.8427501,675000,House,House,1910.0,Normal,211.0,4.0,1.0,False,False,Brussels,1200.0,False,False,Unknown
4.2911222,50.868601,367500,Appartment,Flat,2023.0,New,89.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3896256,50.8578696,1495000,House,MixedBuilding,1975.0,Fully renovated,472.0,7.0,6.0,False,False,Brussels,252.0,False,False,Unknown
